ID Gender,Gender,ID Age,Age,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Record Count,PUMS Occupation,ID PUMS Occupation,Slug PUMS Occupation,share
1,"Male",39,"39",2014,"2014","true","true",3562,1465.2651613984453,33,"Social workers","211020","social-workers",0.022277815998498967
1,"Male",40,"40",2014,"2014","true","true",3031,1351.6462791544432,31,"Social workers","211020","social-workers",0.018956782788166864
1,"Male",41,"41",2014,"2014","true","true",3704,1494.1855643953752,32,"Social workers","211020","social-workers",0.023165926574519984
1,"Male",42,"42",2014,"2014","true","true",4813,1703.2377264226945,39,"Social workers","211020","social-workers",0.03010194508724748
1,"Male",43,"43",2014,"2014","true","true",4118,1575.475232085883,38,"Social workers","211020","social-workers",0.02575520670460942
1,"Male",44,"44",2014,"2014","true","true",4354,1619.9897152371943,32,"Social workers","211020","social-workers",0.02723122146475702
1,"Male",45,"45",2014,"2014","true","true",3695,1492.369217803428,34,"Social workers","211020","social-workers",0.023109637876039778
1,"Male",46,"46",2014,"2014","true","true",2806,1300.5117049419475,29,"Social workers","211020","social-workers",0.017549565326161736
1,"Male",47,"47",2014,"2014","true","true",3916,1536.3496363529903,35,"Social workers","211020","social-workers",0.02449183813872037
1,"Male",48,"48",2014,"2014","true","true",2615,1255.4706751884557,28,"Social workers","211020","social-workers",0.01635499405841516
1,"Male",49,"49",2014,"2014","true","true",3185,1385.5575395200408,33,"Social workers","211020","social-workers",0.019919944962161484
1,"Male",50,"50",2014,"2014","true","true",4158,1583.108168373319,40,"Social workers","211020","social-workers",0.026005378697854777
1,"Male",51,"51",2014,"2014","true","true",3550,1462.7949800525073,30,"Social workers","211020","social-workers",0.022202764400525363
1,"Male",52,"52",2014,"2014","true","true",2981,1340.451639233209,28,"Social workers","211020","social-workers",0.01864406779661017
1,"Male",53,"53",2014,"2014","true","true",3138,1375.296664383451,32,"Social workers","211020","social-workers",0.019625992870098193
1,"Male",54,"54",2014,"2014","true","true",3198,1388.3822643830101,33,"Social workers","211020","social-workers",0.02000125085996623
1,"Male",55,"55",2014,"2014","true","true",3821,1517.6002370696353,34,"Social workers","211020","social-workers",0.02389767965476265
1,"Male",56,"56",2014,"2014","true","true",2260,1167.146826307541,26,"Social workers","211020","social-workers",0.014134717618362625
1,"Male",57,"57",2014,"2014","true","true",2653,1264.559570781939,27,"Social workers","211020","social-workers",0.016592657451998248
1,"Male",58,"58",2014,"2014","true","true",2846,1309.7482238156276,33,"Social workers","211020","social-workers",0.017799737319407094
1,"Male",59,"59",2014,"2014","true","true",3953,1543.590405674932,34,"Social workers","211020","social-workers",0.024723247232472326
1,"Male",60,"60",2014,"2014","true","true",2906,1323.482133144666,32,"Social workers","211020","social-workers",0.018174995309275126
1,"Male",61,"61",2014,"2014","true","true",3603,1473.673703936199,39,"Social workers","211020","social-workers",0.022534242291575458
1,"Male",62,"62",2014,"2014","true","true",2711,1278.3075007377847,29,"Social workers","211020","social-workers",0.016955406842204014
1,"Male",63,"63",2014,"2014","true","true",2612,1254.7503266262563,27,"Social workers","211020","social-workers",0.016336231158921757
1,"Male",64,"64",2014,"2014","true","true",3173,1382.9449797634668,29,"Social workers","211020","social-workers",0.01984489336418788
1,"Male",65,"65",2014,"2014","true","true",1734,1022.3430089222779,20,"Social workers","211020","social-workers",0.01084495590718619
1,"Male",66,"66",2014,"2014","true","true",1023,785.2555202265808,15,"Social workers","211020","social-workers",0.006398148727249984
1,"Male",67,"67",2014,"2014","true","true",1107,816.8585556996047,15,"Social workers","211020","social-workers",0.006923509913065232
1,"Male",68,"68",2014,"2014","true","true",868,723.3246787708171,10,"Social workers","211020","social-workers",0.005428732253424229
1,"Male",69,"69",2014,"2014","true","true",1383,913.0272008625892,10,"Social workers","211020","social-workers",0.00864969666645819
1,"Male",71,"71",2014,"2014","true","true",468,531.1252683904335,7,"Social workers","211020","social-workers",0.0029270123209706672
1,"Male",73,"73",2014,"2014","true","true",409,496.5188970558544,6,"Social workers","211020","social-workers",0.002558008630933767
2,"Female",20,"20",2014,"2014","true","true",1312,889.2823098522036,13,"Social workers","211020","social-workers",0.002046750783131778
2,"Female",21,"21",2014,"2014","true","true",1823,1048.250991907936,17,"Social workers","211020","social-workers",0.0028439227725985
2,"Female",22,"22",2014,"2014","true","true",3452,1442.463489292025,34,"Social workers","211020","social-workers",0.005385200993422941
2,"Female",23,"23",2014,"2014","true","true",9712,2419.435896404034,85,"Social workers","211020","social-workers",0.01515094787025597
2,"Female",24,"24",2014,"2014","true","true",12348,2728.0606957185537,110,"Social workers","211020","social-workers",0.01926316971807256
2,"Female",25,"25",2014,"2014","true","true",16997,3200.6242118051873,153,"Social workers","211020","social-workers",0.0265157187964107
2,"Female",26,"26",2014,"2014","true","true",15562,3062.5519715900436,136,"Social workers","211020","social-workers",0.024277085127360317
2,"Female",27,"27",2014,"2014","true","true",18125,3305.109231177767,166,"Social workers","211020","social-workers",0.028275425262395945
2,"Female",28,"28",2014,"2014","true","true",20127,3482.8377692325626,178,"Social workers","211020","social-workers",0.03139859223482721
2,"Female",29,"29",2014,"2014","true","true",18166,3308.844830343417,166,"Social workers","211020","social-workers",0.028339386224368813
2,"Female",30,"30",2014,"2014","true","true",18950,3379.4820528883906,173,"Social workers","211020","social-workers",0.029562444619167072
2,"Female",31,"31",2014,"2014","true","true",19168,3398.8625450355335,170,"Social workers","211020","social-workers",0.0299025297340472
2,"Female",32,"32",2014,"2014","true","true",18129,3305.473865817653,161,"Social workers","211020","social-workers",0.028281665356246957
2,"Female",33,"33",2014,"2014","true","true",17709,3266.964911526073,173,"Social workers","211020","social-workers",0.02762645550189075
2,"Female",34,"34",2014,"2014","true","true",16732,3175.578739160671,153,"Social workers","211020","social-workers",0.026102312578781185
2,"Female",35,"35",2014,"2014","true","true",19326,3412.8401317534663,175,"Social workers","211020","social-workers",0.030149013441162154
2,"Female",36,"36",2014,"2014","true","true",16400,3143.9193282447686,177,"Social workers","211020","social-workers",0.02558438478914723
2,"Female",37,"37",2014,"2014","true","true",16823,3184.2014795633254,160,"Social workers","211020","social-workers",0.026244274713891697
2,"Female",38,"38",2014,"2014","true","true",14142,2919.4992508597775,138,"Social workers","211020","social-workers",0.022061851810251228
2,"Female",39,"39",2014,"2014","true","true",15310,3037.6570865909403,153,"Social workers","211020","social-workers",0.02388395921474659
2,"Female",40,"40",2014,"2014","true","true",18393,3329.4514135992345,166,"Social workers","211020","social-workers",0.02869351155041372
2,"Female",41,"41",2014,"2014","true","true",15196,3026.3278102072995,143,"Social workers","211020","social-workers",0.02370611653999276
2,"Female",42,"42",2014,"2014","true","true",16762,3178.4239868065074,163,"Social workers","211020","social-workers",0.026149113282663772
2,"Female",43,"43",2014,"2014","true","true",16852,3186.9444814076414,156,"Social workers","211020","social-workers",0.02628951539431153
2,"Female",44,"44",2014,"2014","true","true",15113,3018.0525368912154,156,"Social workers","211020","social-workers",0.023576634592584272
2,"Female",45,"45",2014,"2014","true","true",15029,3009.6543852497443,147,"Social workers","211020","social-workers",0.02344559262171303
2,"Female",46,"46",2014,"2014","true","true",14457,2951.8314559004075,145,"Social workers","211020","social-workers",0.02255325920101838
2,"Female",47,"47",2014,"2014","true","true",16038,3109.0315732303516,147,"Social workers","211020","social-workers",0.025019656295630688
2,"Female",48,"48",2014,"2014","true","true",14106,2915.7813041935215,136,"Social workers","211020","social-workers",0.02200569096559212
2,"Female",49,"49",2014,"2014","true","true",14448,2950.9125967876403,138,"Social workers","211020","social-workers",0.02253921898985361
2,"Female",50,"50",2014,"2014","true","true",14672,2973.697539844278,149,"Social workers","211020","social-workers",0.022888664245510254
2,"Female",51,"51",2014,"2014","true","true",13227,2823.48210437252,132,"Social workers","211020","social-workers",0.020634430341832342
2,"Female",52,"52",2014,"2014","true","true",12645,2760.671151702518,136,"Social workers","211020","social-workers",0.019726496686510164
2,"Female",53,"53",2014,"2014","true","true",13449,2847.0757165395853,141,"Social workers","211020","social-workers",0.02098075555056348
2,"Female",54,"54",2014,"2014","true","true",13491,2851.517404770704,158,"Social workers","211020","social-workers",0.021046276535999102
2,"Female",55,"55",2014,"2014","true","true",14411,2947.132053809454,149,"Social workers","211020","social-workers",0.022481498121731752
2,"Female",56,"56",2014,"2014","true","true",12939,2792.5770414053163,141,"Social workers","211020","social-workers",0.02018514358455951
2,"Female",57,"57",2014,"2014","true","true",12061,2696.173398499246,144,"Social workers","211020","social-workers",0.018815442984262482
2,"Female",58,"58",2014,"2014","true","true",11157,2593.1716874663825,132,"Social workers","211020","social-workers",0.01740518177393388
2,"Female",59,"59",2014,"2014","true","true",10794,2550.640911564145,128,"Social workers","211020","social-workers",0.016838893256954583
2,"Female",60,"60",2014,"2014","true","true",10119,2469.6076020078344,128,"Social workers","211020","social-workers",0.01578587741959639
2,"Female",61,"61",2014,"2014","true","true",10418,2505.8257678887558,124,"Social workers","211020","social-workers",0.0162523244349595
2,"Female",62,"62",2014,"2014","true","true",9662,2413.2003334860597,111,"Social workers","211020","social-workers",0.015072946697118325
2,"Female",63,"63",2014,"2014","true","true",6321,1951.9015417323849,80,"Social workers","211020","social-workers",0.009860908308060953
2,"Female",64,"64",2014,"2014","true","true",4115,1574.9012703737528,59,"Social workers","211020","social-workers",0.006419496549228101
2,"Female",65,"65",2014,"2014","true","true",4595,1664.2188287717236,57,"Social workers","211020","social-workers",0.007168307811349483
2,"Female",66,"66",2014,"2014","true","true",3452,1442.463489292025,45,"Social workers","211020","social-workers",0.005385200993422941
2,"Female",67,"67",2014,"2014","true","true",4619,1668.559190798005,52,"Social workers","211020","social-workers",0.007205748374455552
2,"Female",68,"68",2014,"2014","true","true",3482,1448.7177225565492,38,"Social workers","211020","social-workers",0.005432001697305527
2,"Female",69,"69",2014,"2014","true","true",1784,1036.977737684898,23,"Social workers","211020","social-workers",0.0027830818575511375
2,"Female",70,"70",2014,"2014","true","true",1491,948.0064263603127,18,"Social workers","211020","social-workers",0.0023259949829645436
2,"Female",71,"71",2014,"2014","true","true",1504,952.1302377653819,19,"Social workers","211020","social-workers",0.002346275287980331
2,"Female",72,"72",2014,"2014","true","true",1265,873.208733803343,14,"Social workers","211020","social-workers",0.001973429680382393
2,"Female",73,"73",2014,"2014","true","true",436,512.6457142496583,9,"Social workers","211020","social-workers",0.0006801702297602555
2,"Female",74,"74",2014,"2014","true","true",388,483.6041545793669,5,"Social workers","211020","social-workers",0.0006052891035481174
2,"Female",75,"75",2014,"2014","true","true",417,501.35129739578116,5,"Social workers","211020","social-workers",0.0006505297839679508
2,"Female",77,"77",2014,"2014","true","true",823,704.3254918870922,6,"Social workers","211020","social-workers",0.00128389930984562
2,"Female",78,"78",2014,"2014","true","true",572,587.1808604965398,5,"Social workers","211020","social-workers",0.0008923334206946472
